id,postcode,locality,state,long,lat,NEAR_FID,NEAR_DIST
3315,2325,NULKABA,NSW,151.317475999999999,-32.977860999999997,8,101942.123882285755826
20260,2325,OLNEY,NSW,151.313114700000000,-33.033626269999999,8,95758.780834644072456
3316,2325,PAXTON,NSW,151.317475999999999,-32.977860999999997,8,101942.123882285755826
3317,2325,PAYNES CROSSING,NSW,151.317475999999999,-32.977860999999997,8,101942.123882285755826
3318,2325,PELTON,NSW,151.317475999999999,-32.977860999999997,8,101942.123882285755826
3319,2325,QUORROBOLONG,NSW,151.317475999999999,-32.977860999999997,8,101942.123882285755826
3320,2325,SWEETMANS CREEK,NSW,151.317475999999999,-32.977860999999997,8,101942.123882285755826
3321,2325,WATAGAN,NSW,151.317475999999999,-32.977860999999997,8,101942.123882285755826
3322,2325,WOLLOMBI,NSW,151.317475999999999,-32.977860999999997,8,101942.123882285755826
3323,2325,YALLAMBIE,NSW,151.317475999999999,-32.977860999999997,8,101942.123882285755826
24135,2325,YENGO,NSW,150.913399999999996,-33.023899999999998,8,98896.303539288768661
20261,2325,YENGO NATIONAL PARK,NSW,150.911510499999991,-33.014983579999999,8,99898.547180321096675
3324,2326,ABERMAIN,NSW,151.453147999999999,-32.785207000000000,8,125174.198124789370922
3325,2326,BISHOPS BRIDGE,NSW,151.453147999999999,-32.785207000000000,8,125174.198124789370922
3326,2326,LOXFORD,NSW,151.453147999999999,-32.785207000000000,8,125174.198124789370922
3327,2326,NEATH,NSW,151.453147999999999,-32.785207000000000,8,125174.198124789370922
3328,2326,SAWYERS GULLY,NSW,151.453147999999999,-32.785207000000000,8,125174.198124789370922
3046,2326,WESTON,NSW,151.453147999999999,-32.785207000000000,8,125174.198124789370922
3047,2327,KURRI KURRI,NSW,151.486211999999995,-32.820687999999997,8,122029.099549941965961
3048,2327,PELAW MAIN,NSW,151.486211999999995,-32.820687999999997,8,122029.099549941965961
3049,2327,STANFORD MERTHYR,NSW,151.486211999999995,-32.820687999999997,8,122029.099549941965961
3050,2328,BUREEN,NSW,150.564817000000005,-32.576929999999997,8,156115.196862285927637
3051,2328,DALSWINTON,NSW,150.564817000000005,-32.576929999999997,8,156115.196862285927637
3052,2328,DENMAN,NSW,150.564817000000005,-32.576929999999997,8,156115.196862285927637
3053,2328,GIANTS CREEK,NSW,150.564817000000005,-32.576929999999997,8,156115.196862285927637
3054,2328,HOLLYDEEN,NSW,150.564817000000005,-32.576929999999997,8,156115.196862285927637
3055,2328,KERRABEE,NSW,150.564817000000005,-32.576929999999997,8,156115.196862285927637
3056,2328,MANGOOLA,NSW,150.564817000000005,-32.576929999999997,8,156115.196862285927637
3057,2328,MARTINDALE,NSW,150.564817000000005,-32.576929999999997,8,156115.196862285927637
3058,2328,WIDDEN,NSW,150.564817000000005,-32.576929999999997,8,156115.196862285927637
3059,2328,YARRAWA,NSW,150.564817000000005,-32.576929999999997,8,156115.196862285927637
3060,2329,BORAMBIL,NSW,150.187517000000014,-32.047497999999997,8,223984.737250051141018
3061,2329,CASSILIS,NSW,150.187517000000014,-32.047497999999997,8,223984.737250051141018
3062,2329,MERRIWA,NSW,150.187517000000014,-32.047497999999997,8,223984.737250051141018
3063,2329,UARBRY,NSW,150.187517000000014,-32.047497999999997,8,223984.737250051141018
3064,2330,APPLETREE FLAT,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3065,2330,BIG RIDGE,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
20262,2330,BIG YENGO,NSW,151.013495000000006,-32.975222000000002,8,102396.048210191467660
3066,2330,BOWMANS CREEK,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3067,2330,BRIDGMAN,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3068,2330,BROKE,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3069,2330,BULGA,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3070,2330,CAMBERWELL,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3071,2330,CARROWBROOK,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3072,2330,CLYDESDALE,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3073,2330,COMBO,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3074,2330,DARLINGTON,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3075,2330,DOYLES CREEK,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3076,2330,DUNOLLY,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3077,2330,DURAL,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3078,2330,DYRRING,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3079,2330,FALBROOK,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3080,2330,FERN GULLY,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3081,2330,FORDWICH,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3082,2330,GARLAND VALLEY,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3083,2330,GLENDON,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
20263,2330,GLENDON BROOK,NSW,151.408252599999997,-32.488977560000002,8,156812.864611115888692
3084,2330,GLENDONBROOK,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3085,2330,GLENNIES CREEK,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3086,2330,GLENRIDDING,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3087,2330,GOORANGOOLA,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3088,2330,GOULDSVILLE,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3089,2330,GOWRIE,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3090,2330,GREENLANDS,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3091,2330,HAMBLEDON HILL,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3092,2330,HEBDEN,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3093,2330,HOWES VALLEY,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3094,2330,HOWICK,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3095,2330,HUNTERVIEW,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3096,2330,JERRYS PLAINS,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3097,2330,LEMINGTON,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3098,2330,LONG POINT,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3099,2330,MAISON DIEU,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3100,2330,MCDOUGALLS HILL,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3101,2330,MIDDLE FALBROOK,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3102,2330,MILBRODALE,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3103,2330,MIRANNIE,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3104,2330,MITCHELLS FLAT,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3105,2330,MOUNT OLIVE,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3106,2330,MOUNT ROYAL,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3107,2330,MOUNT THORLEY,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3108,2330,OBANVALE,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3109,2330,PUTTY,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3110,2330,RAVENSWORTH,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3111,2330,REDBOURNBERRY,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3112,2330,REEDY CREEK,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3113,2330,RIXS CREEK,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3114,2330,ROUGHIT,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3115,2330,SCOTTS FLAT,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3116,2330,SEDGEFIELD,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3117,2330,SINGLETON,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
22861,2330,SINGLETON DC,NSW,151.168000000000006,-32.564500000000002,8,146881.142686985229375
3118,2330,SINGLETON HEIGHTS,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3119,2330,ST CLAIR,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3120,2330,WARKWORTH,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3121,2330,WATTLE PONDS,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3122,2330,WESTBROOK,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3123,2330,WHITTINGHAM,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3124,2330,WOLLEMI,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
3125,2330,WYLIES FLAT,NSW,150.972137000000004,-32.760486000000000,8,126520.168482050663442
22862,2331,SINGLETON MILITARY AREA,NSW,151.159142400000007,-32.744193199999998,8,126958.550801159843104
3126,2331,SINGLETON MILPO,NSW,151.171479000000005,-32.616149999999998,8,141152.866294791107066
3127,2333,BAERAMI,NSW,150.701949000000013,-32.248567999999999,8,187132.359732035110937
3128,2333,BAERAMI CREEK,NSW,150.701949000000013,-32.248567999999999,8,187132.359732035110937
3129,2333,BENGALLA,NSW,150.701949000000013,-32.248567999999999,8,187132.359732035110937
3130,2333,CASTLE ROCK,NSW,150.701949000000013,-32.248567999999999,8,187132.359732035110937
3131,2333,EDDERTON,NSW,150.701949000000013,-32.248567999999999,8,187132.359732035110937
3132,2333,GUNGAL,NSW,150.701949000000013,-32.248567999999999,8,187132.359732035110937
3133,2333,KAYUGA,NSW,150.701949000000013,-32.248567999999999,8,187132.359732035110937
3134,2333,LIDDELL,NSW,150.701949000000013,-32.248567999999999,8,187132.359732035110937
3135,2333,MANOBALAI,NSW,150.701949000000013,-32.248567999999999,8,187132.359732035110937
3136,2333,MCCULLYS GAP,NSW,150.701949000000013,-32.248567999999999,8,187132.359732035110937
3137,2333,MUSCLE CREEK,NSW,150.701949000000013,-32.248567999999999,8,187132.359732035110937
3138,2333,MUSWELLBROOK,NSW,150.701949000000013,-32.248567999999999,8,187132.359732035110937
3139,2333,SANDY HOLLOW,NSW,150.701949000000013,-32.248567999999999,8,187132.359732035110937
3140,2333,WYBONG,NSW,150.701949000000013,-32.248567999999999,8,187132.359732035110937
3141,2334,GRETA,NSW,151.385450999999989,-32.728461000000003,8,130225.649178963576560
3142,2335,BELFORD,NSW,151.319413999999995,-32.642118000000004,8,138954.765153938846197
3143,2335,BRANXTON,NSW,151.319413999999995,-32.642118000000004,8,138954.765153938846197
3144,2335,DALWOOD,NSW,151.319413999999995,-32.642118000000004,8,138954.765153938846197
20264,2335,EAST BRANXTON,NSW,151.364664699999992,-32.654965910000001,8,138022.001073548221029
3145,2335,ELDERSLIE,NSW,151.319413999999995,-32.642118000000004,8,138954.765153938846197
3146,2335,LAMBS VALLEY,NSW,151.319413999999995,-32.642118000000004,8,138954.765153938846197
3147,2335,LECONFIELD,NSW,151.319413999999995,-32.642118000000004,8,138954.765153938846197
3148,2335,LOWER BELFORD,NSW,151.319413999999995,-32.642118000000004,8,138954.765153938846197
3149,2335,NORTH ROTHBURY,NSW,151.319413999999995,-32.642118000000004,8,138954.765153938846197
3150,2335,STANHOPE,NSW,151.319413999999995,-32.642118000000004,8,138954.765153938846197
3151,2336,ABERDEEN,NSW,151.102916999999991,-32.146220000000000,8,193372.354344749503070
3152,2336,DARTBROOK,NSW,151.102916999999991,-32.146220000000000,8,193372.354344749503070
3153,2336,DAVIS CREEK,NSW,151.102916999999991,-32.146220000000000,8,193372.354344749503070
3154,2336,ROSSGOLE,NSW,151.102916999999991,-32.146220000000000,8,193372.354344749503070
3155,2336,ROUCHEL,NSW,151.102916999999991,-32.146220000000000,8,193372.354344749503070
3156,2336,ROUCHEL BROOK,NSW,151.102916999999991,-32.146220000000000,8,193372.354344749503070
3157,2336,UPPER DARTBROOK,NSW,151.102916999999991,-32.146220000000000,8,193372.354344749503070
3158,2336,UPPER ROUCHEL,NSW,151.102916999999991,-32.146220000000000,8,193372.354344749503070
3159,2337,BELLTREES,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3160,2337,BRAWBOY,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3161,2337,BUNNAN,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3162,2337,DRY CREEK,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3163,2337,ELLERSTON,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3164,2337,GLENBAWN,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3165,2337,GLENROCK,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3166,2337,GUNDY,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3167,2337,KARS SPRINGS,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3168,2337,MIDDLE BROOK,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3169,2337,MOOBI,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3170,2337,MOONAN BROOK,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3171,2337,MOONAN FLAT,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
20265,2337,MURULLA,NSW,150.868840299999988,-31.836187200000001,8,229403.137520145130111
3172,2337,OMADALE,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3173,2337,OWENS GAP,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3174,2337,PAGES CREEK,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3175,2337,PARKVILLE,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3176,2337,SATUR,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3177,2337,SCONE,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3178,2337,SEGENHOE,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3179,2337,STEWARTS BROOK,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3180,2337,TOMALLA,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3181,2337,WAVERLY,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3182,2337,WINGEN,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3183,2337,WOOLOOMA,NSW,151.080411999999995,-31.966754000000002,8,213337.126791346760001
3184,2338,ARDGLEN,NSW,151.029158999999993,-31.735174000000001,8,239217.696254938346101
3185,2338,BLANDFORD,NSW,151.029158999999993,-31.735174000000001,8,239217.696254938346101
3186,2338,CRAWNEY,NSW,151.029158999999993,-31.735174000000001,8,239217.696254938346101
3187,2338,GREEN CREEK,NSW,151.029158999999993,-31.735174000000001,8,239217.696254938346101
2905,2338,MURRURUNDI,NSW,151.029158999999993,-31.735174000000001,8,239217.696254938346101
2906,2338,PAGES RIVER,NSW,151.029158999999993,-31.735174000000001,8,239217.696254938346101
2907,2338,SANDY CREEK,NSW,151.029158999999993,-31.735174000000001,8,239217.696254938346101
2908,2338,SCOTTS CREEK,NSW,151.029158999999993,-31.735174000000001,8,239217.696254938346101
2909,2338,TIMOR,NSW,151.029158999999993,-31.735174000000001,8,239217.696254938346101
2910,2339,BIG JACKS CREEK,NSW,150.603273999999999,-31.735738000000001,8,244645.317435328121064
2911,2339,BRAEFIELD,NSW,150.603273999999999,-31.735738000000001,8,244645.317435328121064
2912,2339,CATTLE CREEK,NSW,150.603273999999999,-31.735738000000001,8,244645.317435328121064
2913,2339,CHILCOTTS CREEK,NSW,150.603273999999999,-31.735738000000001,8,244645.317435328121064
2914,2339,LITTLE JACKS CREEK,NSW,150.603273999999999,-31.735738000000001,8,244645.317435328121064
2915,2339,MACDONALDS CREEK,NSW,150.603273999999999,-31.735738000000001,8,244645.317435328121064
2916,2339,PARRAWEENA,NSW,150.603273999999999,-31.735738000000001,8,244645.317435328121064
2917,2339,WARRAH,NSW,150.603273999999999,-31.735738000000001,8,244645.317435328121064
2918,2339,WARRAH CREEK,NSW,150.603273999999999,-31.735738000000001,8,244645.317435328121064
2919,2339,WILLOW TREE,NSW,150.603273999999999,-31.735738000000001,8,244645.317435328121064
2920,2340,APPLEBY,NSW,151.138321999999988,-31.333591999999999,8,283388.567979638464749
20266,2340,BARRY,NSW,151.283776399999994,-31.599950119999999,8,254054.510515440604649
2921,2340,BECTIVE,NSW,151.138321999999988,-31.333591999999999,8,283388.567979638464749
2922,2340,BITHRAMERE,NSW,151.138321999999988,-31.333591999999999,8,283388.567979638464749
2923,2340,BOWLING ALLEY POINT,NSW,151.138321999999988,-31.333591999999999,8,283388.567979638464749
2924,2340,CALALA,NSW,151.138321999999988,-31.333591999999999,8,283388.567979638464749
2925,2340,CARROLL,NSW,151.138321999999988,-31.333591999999999,8,283388.567979638464749
2926,2340,DARUKA,NSW,151.138321999999988,-31.333591999999999,8,283388.567979638464749
20267,2340,DUNCANS CREEK,NSW,151.202881300000001,-31.386949980000001,8,277470.248892122355755
2927,2340,DUNGOWAN,NSW,151.138321999999988,-31.333591999999999,8,283388.567979638464749
2928,2340,EAST TAMWORTH,NSW,151.138321999999988,-31.333591999999999,8,283388.567979638464749
20268,2340,GAROO,NSW,150.961357099999987,-31.422242319999999,8,274253.592746723908931
2929,2340,GIDLEY,NSW,151.138321999999988,-31.333591999999999,8,283388.567979638464749
2930,2340,GOONOO GOONOO,NSW,151.138321999999988,-31.333591999999999,8,283388.567979638464749
2931,2340,GOWRIE,NSW,151.138321999999988,-31.333591999999999,8,283388.567979638464749
2932,2340,HALLSVILLE,NSW,151.138321999999988,-31.333591999999999,8,283388.567979638464749
2933,2340,HANGING ROCK,NSW,151.138321999999988,-31.333591999999999,8,283388.567979638464749
2934,2340,HILLVUE,NSW,151.138321999999988,-31.333591999999999,8,283388.567979638464749
